time2,year,month,day,winds_u,winds_v
06-08,2006.5,6.0,8.0,-4.5350246,0.47551525
06-09,2006.5,6.0,9.0,-4.522531,0.16962247
06-10,2006.5,6.0,10.0,-3.7140973,0.9689609
06-11,2006.5,6.0,11.0,-3.7636838,-0.4196044
06-12,2006.5,6.0,12.0,-3.4509227,-0.589183
06-13,2006.5,6.0,13.0,-3.100955,0.3451061
06-14,2006.5,6.0,14.0,-3.772748,1.3665109
06-15,2006.5,6.0,15.0,-4.6820483,0.8560628
06-16,2006.5,6.0,16.0,-4.9229217,0.31449312
06-17,2006.5,6.0,17.0,-4.584585,0.39500982
06-18,2006.5,6.0,18.0,-4.8410563,0.65912056
06-19,2006.5,6.0,19.0,-5.3045754,0.96832615
06-20,2006.5,6.0,20.0,-5.255814,0.9513749
06-21,2006.5,6.0,21.0,-4.9217434,0.70988697
06-22,2006.5,6.0,22.0,-4.736839,1.3697009
06-23,2006.5,6.0,23.0,-4.841596,1.015668
06-24,2006.5,6.0,24.0,-4.8898067,1.1785525
06-25,2006.5,6.0,25.0,-5.3225937,1.170568
06-26,2006.5,6.0,26.0,-4.6651697,0.9164919
06-27,2006.5,6.0,27.0,-4.8865733,0.93931776
06-28,2006.5,6.0,28.0,-5.144991,0.35020757
06-29,2006.5,6.0,29.0,-4.0807285,0.3555988
06-30,2006.5,6.0,30.0,-4.3775735,0.2727443
07-01,2006.5,7.0,1.0,-4.9297132,0.46377996
07-02,2006.5,7.0,2.0,-4.8273263,0.6701626
07-03,2006.5,7.0,3.0,-5.6142054,0.7499524
07-04,2006.5,7.0,4.0,-5.2546115,0.44663933
07-05,2006.5,7.0,5.0,-4.983504,0.17983994
07-06,2006.5,7.0,6.0,-5.1119785,0.5682466
07-07,2006.5,7.0,7.0,-5.2522106,0.9217647
07-08,2006.5,7.0,8.0,-4.5504265,0.07162252
07-09,2006.5,7.0,9.0,-3.5892792,0.38160336
07-10,2006.5,7.0,10.0,-4.3394933,0.46696097
07-11,2006.5,7.0,11.0,-3.4316027,0.16418357
07-12,2006.5,7.0,12.0,-4.0744157,0.44619465
07-13,2006.5,7.0,13.0,-4.571804,0.7417661
07-14,2006.5,7.0,14.0,-4.3164124,0.61727464
07-15,2006.5,7.0,15.0,-4.7754874,1.139041
07-16,2006.5,7.0,16.0,-5.137022,0.784883
07-17,2006.5,7.0,17.0,-4.809514,0.748002
07-18,2006.5,7.0,18.0,-5.5098805,0.78543395
07-19,2006.5,7.0,19.0,-5.4885774,1.0028793
07-20,2006.5,7.0,20.0,-5.04016,1.3879553
07-21,2006.5,7.0,21.0,-5.1993256,1.0001419
07-22,2006.5,7.0,22.0,-4.66344,0.80320764
07-23,2006.5,7.0,23.0,-5.1407495,1.0005523
07-24,2006.5,7.0,24.0,-5.078142,0.28764093
07-25,2006.5,7.0,25.0,-4.5141764,0.5708451
07-26,2006.5,7.0,26.0,-5.046073,1.0193642
07-27,2006.5,7.0,27.0,-5.538817,1.0210031
07-28,2006.5,7.0,28.0,-5.370417,0.42926705
07-29,2006.5,7.0,29.0,-5.145545,0.43704048
07-30,2006.5,7.0,30.0,-5.3139367,0.6521242
07-31,2006.5,7.0,31.0,-5.03568,0.8464384
08-01,2006.5,8.0,1.0,-4.8524103,0.7393598
08-02,2006.5,8.0,2.0,-4.901059,1.0340794
08-03,2006.5,8.0,3.0,-4.504017,1.378988
08-04,2006.5,8.0,4.0,-4.4325705,0.9664699
08-05,2006.5,8.0,5.0,-4.4650607,0.45225316
08-06,2006.5,8.0,6.0,-4.1748753,0.01081562
08-07,2006.5,8.0,7.0,-4.3824863,0.19569838
08-08,2006.5,8.0,8.0,-4.851691,0.14495896
08-09,2006.5,8.0,9.0,-5.2002788,0.9859584
08-10,2006.5,8.0,10.0,-4.9750953,0.963762
08-11,2006.5,8.0,11.0,-4.8471684,0.8913397
08-12,2006.5,8.0,12.0,-4.7383475,0.36150986
08-13,2006.5,8.0,13.0,-4.404296,0.333532
08-14,2006.5,8.0,14.0,-3.6350346,-0.052090555
08-15,2006.5,8.0,15.0,-3.5049777,-0.6494311
08-16,2006.5,8.0,16.0,-3.418827,-0.6169452
08-17,2006.5,8.0,17.0,-4.3443294,-0.110547304
08-18,2006.5,8.0,18.0,-4.8031588,0.07253617
08-19,2006.5,8.0,19.0,-4.188843,-0.74401104
08-20,2006.5,8.0,20.0,-3.58718,-0.03209345
08-21,2006.5,8.0,21.0,-4.15144,0.30623397
08-22,2006.5,8.0,22.0,-4.603302,1.0757258
08-23,2006.5,8.0,23.0,-4.772457,1.0539252
08-24,2006.5,8.0,24.0,-4.435657,0.65940404
08-25,2006.5,8.0,25.0,-4.8470697,0.42743784
08-26,2006.5,8.0,26.0,-4.4990134,0.2708778
08-27,2006.5,8.0,27.0,-4.900367,0.74163944
08-28,2006.5,8.0,28.0,-4.855821,0.58833534
08-29,2006.5,8.0,29.0,-4.651083,0.9828123
08-30,2006.5,8.0,30.0,-4.4531903,1.3575801
08-31,2006.5,8.0,31.0,-4.1081324,0.12934755
09-01,2006.5,9.0,1.0,-4.7075267,0.79239947
09-02,2006.5,9.0,2.0,-4.860895,-0.010437965
09-03,2006.5,9.0,3.0,-4.42467,-0.09319744
09-04,2006.5,9.0,4.0,-4.5069685,0.8173599
09-05,2006.5,9.0,5.0,-5.035818,1.0923734
09-06,2006.5,9.0,6.0,-5.678119,0.7506762
09-07,2006.5,9.0,7.0,-4.757862,0.05142174
09-08,2006.5,9.0,8.0,-4.5813823,0.2645402
09-09,2006.5,9.0,9.0,-4.8999143,0.31880283
09-10,2006.5,9.0,10.0,-4.495072,0.9088306
09-11,2006.5,9.0,11.0,-4.10012,0.28219765
09-12,2006.5,9.0,12.0,-3.803026,-0.26189575
09-13,2006.5,9.0,13.0,-4.1085906,0.5426118
09-14,2006.5,9.0,14.0,-3.9142761,0.07592217
09-15,2006.5,9.0,15.0,-3.5990129,-0.5280838
09-16,2006.5,9.0,16.0,-4.057229,-0.1890569
09-17,2006.5,9.0,17.0,-3.815269,0.13921385
09-18,2006.5,9.0,18.0,-3.9383795,0.5916296
09-19,2006.5,9.0,19.0,-3.2193265,0.17584832
09-20,2006.5,9.0,20.0,-3.0607028,-0.352252
09-21,2006.5,9.0,21.0,-2.942952,0.103911705
09-22,2006.5,9.0,22.0,-3.2695317,0.3115805
09-23,2006.5,9.0,23.0,-3.5627248,0.116132796
09-24,2006.5,9.0,24.0,-3.4227848,0.32206467
09-25,2006.5,9.0,25.0,-3.3274434,0.38723922
09-26,2006.5,9.0,26.0,-3.8277347,1.1373343
09-27,2006.5,9.0,27.0,-4.167162,0.3971172
09-28,2006.5,9.0,28.0,-3.8492584,-0.07579101
09-29,2006.5,9.0,29.0,-4.144897,0.50011337
09-30,2006.5,9.0,30.0,-4.3439484,0.36316416
10-01,2006.5,10.0,1.0,-4.1491795,0.6545668
10-02,2006.5,10.0,2.0,-3.8405187,0.9525682
10-03,2006.5,10.0,3.0,-3.70573,0.75127
10-04,2006.5,10.0,4.0,-3.7369502,0.17486916
10-05,2006.5,10.0,5.0,-3.5431316,0.26676852
10-06,2006.5,10.0,6.0,-3.0543394,0.19303031
10-07,2006.5,10.0,7.0,-2.9991508,-0.22818865
10-08,2006.5,10.0,8.0,-2.9615238,0.13577053
10-09,2006.5,10.0,9.0,-3.0876155,0.07038707
10-10,2006.5,10.0,10.0,-3.5459428,-0.36757126
10-11,2006.5,10.0,11.0,-2.9193242,-0.26233363
10-12,2006.5,10.0,12.0,-2.9195194,-0.6298825
10-13,2006.5,10.0,13.0,-1.8718656,-0.68874234
10-14,2006.5,10.0,14.0,-1.8889656,-0.7899152
10-15,2006.5,10.0,15.0,-2.1495926,-0.25875148
10-16,2006.5,10.0,16.0,-2.6270313,0.13098556
10-17,2006.5,10.0,17.0,-2.436345,-0.50307125
10-18,2006.5,10.0,18.0,-2.29146,-0.9190159
10-19,2006.5,10.0,19.0,-2.1111872,-0.62006736
10-20,2006.5,10.0,20.0,-2.6621706,-0.5647577
10-21,2006.5,10.0,21.0,-2.643266,-0.003502694
10-22,2006.5,10.0,22.0,-2.5538113,0.24210677
10-23,2006.5,10.0,23.0,-2.727932,-0.5853061
10-24,2006.5,10.0,24.0,-2.1721337,-0.7216901
10-25,2006.5,10.0,25.0,-1.896672,0.079053625
10-26,2006.5,10.0,26.0,-2.254857,-0.24726795
10-27,2006.5,10.0,27.0,-1.5633476,-0.95168704
10-28,2006.5,10.0,28.0,-1.8432477,-1.2612809
10-29,2006.5,10.0,29.0,-1.8100005,-1.2156337
10-30,2006.5,10.0,30.0,-1.7396592,-0.6733191
10-31,2006.5,10.0,31.0,-2.0299728,-0.65089643
11-01,2006.5,11.0,1.0,-2.3917975,-0.90478224
11-02,2006.5,11.0,2.0,-2.5943372,-0.43743145
11-03,2006.5,11.0,3.0,-2.1716607,-0.298049
11-04,2006.5,11.0,4.0,-1.7690163,-0.9044733
11-05,2006.5,11.0,5.0,-1.7118564,-0.7143146
11-06,2006.5,11.0,6.0,-2.9447618,-0.35719788
11-07,2006.5,11.0,7.0,-2.6208556,-1.1205273
11-08,2006.5,11.0,8.0,-1.9334927,-1.8281723
11-09,2006.5,11.0,9.0,-1.3415817,-1.4546219
11-10,2006.5,11.0,10.0,-1.9588702,-1.0471566
11-11,2006.5,11.0,11.0,-2.2219024,-1.435492
11-12,2006.5,11.0,12.0,-2.0783195,-1.6104172
11-13,2006.5,11.0,13.0,-2.840636,-1.6937748
11-14,2006.5,11.0,14.0,-2.4510608,-1.5466098
11-15,2006.5,11.0,15.0,-3.0462434,-0.5615282
11-16,2006.5,11.0,16.0,-3.356975,-0.3777192
11-17,2006.5,11.0,17.0,-2.6538506,-0.7270549
11-18,2006.5,11.0,18.0,-1.7961537,-0.92047364
11-19,2006.5,11.0,19.0,-1.219621,-0.11439864
11-20,2006.5,11.0,20.0,-1.5292046,-0.28243315
11-21,2006.5,11.0,21.0,-1.7007381,-0.6715967
11-22,2006.0,11.0,22.0,-1.8242148,-0.9160497
11-23,2006.0,11.0,23.0,-2.388702,-1.2715651
11-24,2006.0,11.0,24.0,-1.5330017,-1.0903608
11-25,2006.0,11.0,25.0,-1.0330762,-0.74471664
11-26,2006.0,11.0,26.0,-0.39664632,-1.6933646
11-27,2006.0,11.0,27.0,-0.73792666,-1.8118877
11-28,2006.0,11.0,28.0,-1.2613417,-1.404102
11-29,2006.0,11.0,29.0,-1.4111009,-0.8574083
11-30,2006.0,11.0,30.0,-1.4944156,-1.1609206
12-01,2006.0,12.0,1.0,-1.4637295,-0.5943934
12-02,2006.0,12.0,2.0,-1.2416387,-0.66953933
12-03,2006.0,12.0,3.0,-0.8677192,-1.0121667
12-04,2006.0,12.0,4.0,-1.1445802,-1.6146268
12-05,2006.0,12.0,5.0,-1.0486444,-2.1431615
12-06,2006.0,12.0,6.0,-0.6257253,-2.3433914
12-07,2006.0,12.0,7.0,-0.6753638,-1.1013387
12-08,2006.0,12.0,8.0,-0.7176037,-1.45898
12-09,2006.0,12.0,9.0,-0.3053687,-1.6449752
12-10,2006.0,12.0,10.0,-0.37423056,-1.9174639
12-11,2006.0,12.0,11.0,-0.52387905,-2.2085502
12-12,2006.0,12.0,12.0,-0.7130559,-1.891688
12-13,2006.0,12.0,13.0,-0.45210078,-1.5739105
12-14,2006.0,12.0,14.0,-0.2586807,-1.4958131
12-15,2006.0,12.0,15.0,-0.49119294,-1.8001877
12-16,2006.0,12.0,16.0,0.08467793,-1.466407
12-17,2006.0,12.0,17.0,-0.67029583,-1.7206093
12-18,2006.0,12.0,18.0,-1.1242077,-0.92378783
12-19,2006.0,12.0,19.0,-1.1870273,-1.0858638
12-20,2006.0,12.0,20.0,-0.6747235,-1.3614103
12-21,2006.0,12.0,21.0,0.11259019,-1.179416
12-22,2006.0,12.0,22.0,-0.13409126,-1.0894475
12-23,2006.0,12.0,23.0,-0.17190363,-1.5663545
12-24,2006.0,12.0,24.0,0.35661379,-1.7957073
12-25,2006.0,12.0,25.0,0.64840525,-2.49014
12-26,2006.0,12.0,26.0,0.37295127,-1.9769707
12-27,2006.0,12.0,27.0,0.60809505,-1.9332078
12-28,2006.0,12.0,28.0,0.5962699,-2.7975245
12-29,2006.0,12.0,29.0,0.58466643,-2.2741044
12-30,2006.0,12.0,30.0,0.44613263,-2.0147455
12-31,2006.0,12.0,31.0,0.18394312,-1.8138925
