time2,year,month,day,winds_u,winds_v
03-29,2005.0,3.0,29.0,0.03125,-1.25
03-30,2005.0,3.0,30.0,-0.71333337,-0.27333337
03-31,2005.0,3.0,31.0,-0.73999995,-0.7933333
04-01,2005.0,4.0,1.0,-0.84000003,-1.3733333
04-02,2005.0,4.0,2.0,-0.36666662,-0.64000005
04-03,2005.0,4.0,3.0,0.12857139,-0.87142855
04-04,2005.0,4.0,4.0,-0.45333332,-1.4933333
04-05,2005.0,4.0,5.0,0.12666671,-0.8666667
04-06,2005.0,4.0,6.0,-0.026666673,-1.08
04-07,2005.0,4.0,7.0,0.013333336,-0.64000005
04-08,2005.0,4.0,8.0,0.44,-0.96666664
04-09,2005.0,4.0,9.0,0.73571426,-1.2142857
04-10,2005.0,4.0,10.0,0.14666666,-0.84000003
04-11,2005.0,4.0,11.0,-0.30666664,-0.9533333
04-12,2005.0,4.0,12.0,-0.92142856,-1.0571429
04-13,2005.0,4.0,13.0,-1.1666666,-0.5866667
04-14,2005.0,4.0,14.0,-0.58,-0.020000009
04-15,2005.0,4.0,15.0,-0.81999993,-0.21333334
04-16,2005.0,4.0,16.0,-0.38,-0.16666667
04-17,2005.0,4.0,17.0,-0.5933333,-0.19333334
04-18,2005.0,4.0,18.0,-0.33333334,0.23333333
04-19,2005.0,4.0,19.0,-0.79999995,-0.48666668
04-20,2005.0,4.0,20.0,-0.56000006,-0.019999998
04-21,2005.0,4.0,21.0,-0.31333336,0.09333334
04-22,2005.0,4.0,22.0,-0.73333335,-0.26000002
04-23,2005.0,4.0,23.0,-1.02,-0.6733333
04-24,2005.0,4.0,24.0,-0.7,-0.34
04-25,2005.0,4.0,25.0,-1.1071428,-0.10000001
04-26,2005.0,4.0,26.0,-1.1200001,0.16000001
04-27,2005.0,4.0,27.0,-1.62,0.046666667
04-28,2004.5,4.0,28.0,-1.65625,-0.20625
04-29,2004.5,4.0,29.0,-0.70625,-0.56874996
04-30,2004.5,4.0,30.0,-0.3,-0.47500002
05-01,2004.5,5.0,1.0,-0.61875,-0.4125
05-02,2004.5,5.0,2.0,-0.92499995,-0.17500001
05-03,2004.5,5.0,3.0,-0.8375,-0.11875
05-04,2004.5,5.0,4.0,-0.9375,0.074999996
05-05,2004.5,5.0,5.0,-0.96250004,-0.093749985
05-06,2004.5,5.0,6.0,-1.35625,0.031249993
05-07,2004.5,5.0,7.0,-1.01875,-0.36874998
05-08,2004.5,5.0,8.0,-1.0400001,0.15333332
05-09,2004.5,5.0,9.0,-1.25,-0.38125002
05-10,2004.5,5.0,10.0,-1.29375,-0.10625
05-11,2004.5,5.0,11.0,-1.05,-0.58125
05-12,2004.5,5.0,12.0,-0.25624996,0.21249998
05-13,2004.5,5.0,13.0,-0.6875,0.35625
05-14,2004.5,5.0,14.0,-0.7312499,0.3375
05-15,2004.5,5.0,15.0,-0.82500005,0.80625
05-16,2004.5,5.0,16.0,-0.7875,0.28750002
05-17,2004.5,5.0,17.0,-0.35,0.89375
05-18,2004.5,5.0,18.0,0.1133333,-0.25333336
05-19,2004.5,5.0,19.0,0.15625,-0.18124998
05-20,2004.5,5.0,20.0,-0.040000025,0.08666667
05-21,2004.5,5.0,21.0,-0.19375002,0.225
05-22,2004.5,5.0,22.0,-0.88666666,0.63333327
05-23,2004.5,5.0,23.0,-1.3933333,0.7933333
05-24,2004.5,5.0,24.0,-1.38,0.79333335
05-25,2004.5,5.0,25.0,-1.5466667,0.32000002
05-26,2004.5,5.0,26.0,-1.74,0.033333343
05-27,2004.5,5.0,27.0,-1.0933334,1.1066667
05-28,2004.5,5.0,28.0,-1.44,0.93333334
05-29,2004.5,5.0,29.0,-1.7142857,0.39285713
05-30,2004.5,5.0,30.0,-0.46428567,0.7785714
05-31,2004.5,5.0,31.0,0.10000003,0.19333334
06-01,2004.5,6.0,1.0,-0.8266667,0.7266666
06-02,2004.5,6.0,2.0,-2.0333333,0.30666667
06-03,2004.5,6.0,3.0,-2.48,0.67333335
06-04,2004.5,6.0,4.0,-2.1866667,0.55333334
06-05,2004.5,6.0,5.0,-2.4266667,1.2533333
06-06,2004.5,6.0,6.0,-2.6866667,1.3533332
06-07,2004.5,6.0,7.0,-2.3333333,0.56
06-08,2004.5,6.0,8.0,-1.64,0.06666667
06-09,2004.5,6.0,9.0,-1.9599999,-0.0066667
06-10,2004.5,6.0,10.0,-2.3666666,0.94666666
06-11,2004.5,6.0,11.0,-1.5333333,0.05999999
06-12,2004.5,6.0,12.0,-0.49999997,0.6666667
06-13,2004.5,6.0,13.0,-1.16,0.7933333
06-14,2004.5,6.0,14.0,-0.5733334,-0.02666669
06-15,2004.5,6.0,15.0,-1.6133333,-0.16
06-16,2004.5,6.0,16.0,-1.2785714,0.06428573
06-17,2004.5,6.0,17.0,-0.78,-0.36666667
06-18,2004.5,6.0,18.0,-0.97333336,0.52
06-19,2004.5,6.0,19.0,-0.9625,0.25
06-20,2004.5,6.0,20.0,-0.86875004,0.69375
06-21,2004.5,6.0,21.0,-0.9625,0.775
06-22,2004.5,6.0,22.0,0.22500005,0.58125
06-23,2004.5,6.0,23.0,0.54375005,0.49375
06-24,2004.5,6.0,24.0,-0.15,0.11249998
06-25,2004.5,6.0,25.0,-0.7875,-0.16874999
06-26,2004.5,6.0,26.0,-0.71875,0.20625001
06-27,2004.5,6.0,27.0,-0.099999994,0.32500002
06-28,2004.5,6.0,28.0,-0.12941177,0.77647066
06-29,2004.5,6.0,29.0,-0.7823529,1.0
06-30,2004.5,6.0,30.0,-0.78823525,0.8117647
07-01,2004.5,7.0,1.0,-0.9647059,0.8117647
07-02,2004.5,7.0,2.0,-0.8470588,1.2823529
07-03,2004.5,7.0,3.0,-0.68125,0.96875
07-04,2004.5,7.0,4.0,-0.90625,1.1750001
07-05,2004.5,7.0,5.0,-1.4,1.4058824
07-06,2004.5,7.0,6.0,-1.5235294,1.3529412
07-07,2004.5,7.0,7.0,-1.42,1.9933333
07-08,2004.5,7.0,8.0,-1.21875,1.55625
07-09,2004.5,7.0,9.0,-1.15625,0.21250002
07-10,2004.5,7.0,10.0,-1.0875,0.275
07-11,2004.5,7.0,11.0,-1.2,1.0666667
07-12,2004.5,7.0,12.0,-0.9,0.9266666
07-13,2004.5,7.0,13.0,-1.3866667,0.78666663
07-14,2004.5,7.0,14.0,-1.8866667,1.24
07-15,2004.5,7.0,15.0,-2.1333334,1.3333334
07-16,2004.5,7.0,16.0,-1.4866666,0.9266666
07-17,2004.5,7.0,17.0,-1.5375,1.21875
07-18,2004.5,7.0,18.0,-1.8375,1.75
07-19,2004.5,7.0,19.0,-1.7375,1.3
07-20,2004.5,7.0,20.0,-1.90625,0.60625
07-21,2004.5,7.0,21.0,-0.40625,1.15625
07-22,2004.5,7.0,22.0,-0.2125,0.68125004
07-23,2004.5,7.0,23.0,-0.09374999,0.94375
07-24,2004.5,7.0,24.0,-0.45625007,1.60625
07-25,2004.5,7.0,25.0,-0.89375,1.18125
07-26,2004.5,7.0,26.0,-1.0500001,1.6875
07-27,2004.5,7.0,27.0,-0.8875,1.2937499
07-28,2004.5,7.0,28.0,-1.15,1.8
07-29,2004.5,7.0,29.0,-1.8625001,1.71875
07-30,2004.5,7.0,30.0,-1.71875,1.1875
07-31,2004.5,7.0,31.0,-1.06875,2.20625
08-01,2004.5,8.0,1.0,-0.95,2.275
08-02,2004.5,8.0,2.0,-1.0749999,2.00625
08-03,2004.5,8.0,3.0,-1.325,1.69375
08-04,2004.5,8.0,4.0,-1.43125,1.3125
08-05,2004.5,8.0,5.0,-1.85625,1.9875
08-06,2004.5,8.0,6.0,-1.6666666,1.6266668
08-07,2004.0,8.0,7.0,-1.9266666,1.6066667
08-08,2004.0,8.0,8.0,-1.5400001,1.28
08-09,2004.0,8.0,9.0,-1.0400001,1.1733334
08-10,2004.0,8.0,10.0,-1.9133334,1.6733334
08-11,2004.0,8.0,11.0,-1.7533333,1.4666667
08-12,2004.0,8.0,12.0,-1.7933334,1.2733333
08-13,2004.0,8.0,13.0,-1.8285714,1.042857
08-14,2004.0,8.0,14.0,-2.142857,1.6642857
08-15,2004.0,8.0,15.0,-2.7571428,0.95
08-16,2004.0,8.0,16.0,-2.3214285,0.6571428
08-17,2004.0,8.0,17.0,-2.4357142,1.0214286
08-18,2004.0,8.0,18.0,-2.6357143,1.4642857
08-19,2004.0,8.0,19.0,-2.3642857,0.9928571
08-20,2004.0,8.0,20.0,-2.45,0.5214286
08-21,2004.0,8.0,21.0,-2.3214285,0.7214286
08-22,2004.0,8.0,22.0,-2.5384614,1.4000001
08-23,2004.0,8.0,23.0,-2.2692308,1.2230769
08-24,2004.0,8.0,24.0,-2.6153846,1.2923076
08-25,2004.0,8.0,25.0,-2.023077,1.5230769
08-26,2004.0,8.0,26.0,-2.357143,1.1
08-27,2004.0,8.0,27.0,-2.8071427,1.5214285
08-28,2004.0,8.0,28.0,-3.542857,1.3142856
08-29,2004.0,8.0,29.0,-2.5615385,1.1
08-30,2004.0,8.0,30.0,-2.169231,1.2230769
08-31,2004.0,8.0,31.0,-2.0416667,1.4333334
09-01,2004.0,9.0,1.0,-2.3285713,0.9499999
09-02,2004.0,9.0,2.0,-2.1,1.2857143
09-03,2004.0,9.0,3.0,-1.3153846,1.0076922
09-04,2004.0,9.0,4.0,-1.7642857,1.0357143
09-05,2004.0,9.0,5.0,-1.4714286,1.3357143
09-06,2004.0,9.0,6.0,-1.05,1.1142857
09-07,2004.0,9.0,7.0,-0.7583334,1.0749999
09-08,2004.0,9.0,8.0,-1.3214285,0.59999996
09-09,2004.0,9.0,9.0,-1.0428572,0.37142855
09-10,2004.0,9.0,10.0,-1.25,1.2071428
09-11,2004.0,9.0,11.0,-1.0461538,0.56153846
09-12,2004.0,9.0,12.0,-1.0230769,0.3
09-13,2004.0,9.0,13.0,-1.1428572,1.0571429
09-14,2004.0,9.0,14.0,-0.7583334,1.275
09-15,2004.0,9.0,15.0,-1.1916667,1.8583332
09-16,2004.0,9.0,16.0,-2.0916667,1.1583333
09-17,2004.0,9.0,17.0,-1.9230769,1.253846
09-18,2004.0,9.0,18.0,-1.8923078,0.8538462
09-19,2004.0,9.0,19.0,-1.5083333,1.2166667
09-20,2004.0,9.0,20.0,-1.2181817,1.1818181
09-21,2004.0,9.0,21.0,-0.0727273,1.1545455
09-22,2004.0,9.0,22.0,-0.8,0.30909088
09-23,2004.0,9.0,23.0,-0.036363613,0.1090909
09-24,2004.0,9.0,24.0,-0.4909091,1.1999999
09-25,2004.0,9.0,25.0,-0.58181816,1.4
09-26,2004.0,9.0,26.0,-0.045454577,0.8727272
09-27,2004.0,9.0,27.0,0.34545454,1.6363636
09-28,2004.0,9.0,28.0,0.52727276,1.4727273
09-29,2004.0,9.0,29.0,-0.07272725,0.7
09-30,2004.0,9.0,30.0,0.6636364,0.59999996
10-01,2004.0,10.0,1.0,0.036363646,1.3090909
10-02,2004.0,10.0,2.0,-1.3363637,0.72727275
10-03,2004.0,10.0,3.0,-2.4363635,0.96363634
10-04,2004.0,10.0,4.0,-1.6454545,0.29090908
10-05,2004.0,10.0,5.0,-1.5727272,0.5
10-06,2004.0,10.0,6.0,-0.52727264,0.70909095
10-07,2004.0,10.0,7.0,-0.35454538,0.5181818
10-08,2004.0,10.0,8.0,-0.39090908,0.045454536
10-09,2004.0,10.0,9.0,-0.4272727,-0.12727271
10-10,2004.0,10.0,10.0,-1.0454545,0.77272725
10-11,2004.0,10.0,11.0,-0.7181818,0.8272728
10-12,2004.0,10.0,12.0,-0.8727272,0.027272712
10-13,2004.0,10.0,13.0,-1.0545455,0.3909091
10-14,2004.0,10.0,14.0,-0.95454544,1.0090909
10-15,2004.0,10.0,15.0,-2.0363636,-0.22727273
10-16,2004.0,10.0,16.0,-1.290909,-0.90909094
10-17,2004.0,10.0,17.0,-0.34545448,-0.15454544
10-18,2004.0,10.0,18.0,-0.6818181,0.88181823
10-19,2004.0,10.0,19.0,-1.3818182,0.74545455
10-20,2004.0,10.0,20.0,-1.1999999,0.16363639
10-21,2004.0,10.0,21.0,-0.86363626,-0.13636364
10-22,2004.0,10.0,22.0,-1.0818182,0.18181819
10-23,2004.0,10.0,23.0,-1.3272728,-0.60909086
10-24,2004.0,10.0,24.0,-1.2181818,0.2090909
10-25,2004.0,10.0,25.0,-1.6727272,0.5090909
10-26,2004.0,10.0,26.0,-1.0090909,0.3363636
10-27,2004.0,10.0,27.0,-0.95454544,0.41818187
10-28,2004.0,10.0,28.0,-0.5,0.73636365
10-29,2004.0,10.0,29.0,-0.90000004,0.60833335
10-30,2004.0,10.0,30.0,-1.35,0.32500002
10-31,2004.0,10.0,31.0,-1.5833334,-0.49166664
11-01,2004.0,11.0,1.0,-1.0,-0.32500002
11-02,2004.0,11.0,2.0,0.6923077,0.43846157
11-03,2004.0,11.0,3.0,-0.46923077,0.4384615
11-04,2004.0,11.0,4.0,-0.7846154,0.20000003
11-05,2004.0,11.0,5.0,-0.7692308,0.038461532
11-06,2004.0,11.0,6.0,-0.3307692,0.13076924
11-07,2004.0,11.0,7.0,-0.26153845,-0.13076924
11-08,2004.0,11.0,8.0,-0.07692308,0.88461536
11-09,2004.0,11.0,9.0,0.13333328,0.7416666
11-10,2004.0,11.0,10.0,0.10000003,-0.5076923
11-11,2004.0,11.0,11.0,0.7461539,-0.4923077
11-12,2004.0,11.0,12.0,0.63846165,-0.6846154
11-13,2004.0,11.0,13.0,0.7250001,-0.3083333
11-14,2004.0,11.0,14.0,0.6166666,-0.47500002
11-15,2004.0,11.0,15.0,1.2583333,0.13333334
11-16,2004.0,11.0,16.0,1.1416668,-0.3166667
11-17,2004.0,11.0,17.0,1.0692308,-0.03846152
11-18,2004.0,11.0,18.0,0.8230769,0.13076924
11-19,2004.0,11.0,19.0,0.6999999,0.88461536
11-20,2004.0,11.0,20.0,0.73076916,-4.1264755e-08
11-21,2004.0,11.0,21.0,0.43846157,0.03076922
11-22,2004.0,11.0,22.0,0.70000005,-0.66923076
11-23,2004.0,11.0,23.0,0.9384614,-0.25384617
11-24,2004.0,11.0,24.0,0.26153848,0.17692307
11-25,2004.0,11.0,25.0,-0.16923076,-0.015384628
11-26,2004.0,11.0,26.0,0.14999998,-0.52500004
11-27,2004.0,11.0,27.0,0.061538476,-0.6384615
11-28,2004.0,11.0,28.0,0.37692308,-1.2923076
11-29,2004.0,11.0,29.0,1.9249998,-0.7083333
11-30,2004.0,11.0,30.0,2.075,0.041666627
12-01,2004.0,12.0,1.0,1.8916668,-0.29999998
12-02,2004.0,12.0,2.0,0.5307692,0.14615385
12-03,2004.0,12.0,3.0,-0.6076923,-0.3923077
12-04,2004.0,12.0,4.0,-0.6615385,-1.2923076
12-05,2004.0,12.0,5.0,0.8692308,-0.9461539
12-06,2004.0,12.0,6.0,1.3,-0.99230766
12-07,2004.0,12.0,7.0,0.50769234,-0.6307692
12-08,2004.0,12.0,8.0,0.26153845,-0.6846154
12-09,2004.0,12.0,9.0,0.8076923,-1.1153846
12-10,2004.0,12.0,10.0,1.0692308,-1.1076922
12-11,2004.0,12.0,11.0,0.88461536,-1.5
12-12,2004.0,12.0,12.0,1.1615384,-0.93076926
12-13,2004.0,12.0,13.0,0.8153846,-1.5076923
12-14,2004.0,12.0,14.0,0.8076923,-0.79999995
12-15,2004.0,12.0,15.0,0.6846154,-0.75384617
12-16,2004.0,12.0,16.0,0.4384615,-1.0461538
12-17,2004.0,12.0,17.0,1.2615384,-0.72307694
12-18,2004.0,12.0,18.0,1.1153846,-0.6769231
12-19,2004.0,12.0,19.0,0.43076918,-0.5
12-20,2004.0,12.0,20.0,0.5714286,-0.035714287
12-21,2004.0,12.0,21.0,1.3071429,0.47857141
12-22,2004.0,12.0,22.0,0.96153843,-2.2924864e-08
12-23,2004.0,12.0,23.0,0.7769231,-0.9153846
12-24,2004.0,12.0,24.0,-0.08461538,-1.2153846
12-25,2004.0,12.0,25.0,-0.36923078,-0.9538462
12-26,2004.0,12.0,26.0,-0.40769228,-0.9538461
12-27,2004.0,12.0,27.0,-0.5538462,-1.0153846
12-28,2004.0,12.0,28.0,-0.6923077,-1.4230769
12-29,2004.0,12.0,29.0,-0.44615382,-1.3384615
12-30,2004.0,12.0,30.0,-0.5692308,-1.3923078
12-31,2004.0,12.0,31.0,-0.70000005,-1.3769232
