time2,year,month,day,winds_u,winds_v
02-19,2006.5,2.0,19.0,-5.6817727,-0.8188923
02-20,2006.5,2.0,20.0,-5.4884796,-0.4085887
02-21,2006.5,2.0,21.0,-5.1973505,-0.5310186
02-22,2006.5,2.0,22.0,-4.7436213,-1.1157948
02-23,2006.5,2.0,23.0,-5.4494543,-0.77873814
02-24,2006.5,2.0,24.0,-5.3921576,-0.9604858
02-25,2006.5,2.0,25.0,-5.8030815,-0.42253932
02-26,2006.5,2.0,26.0,-5.5711975,-0.43590993
02-27,2006.5,2.0,27.0,-5.8197494,-0.35203114
02-28,2006.5,2.0,28.0,-5.5770216,-0.3064666
03-01,2006.5,3.0,1.0,-5.356714,-0.78631085
03-02,2006.5,3.0,2.0,-5.6161165,-0.54547584
03-03,2006.5,3.0,3.0,-5.3311634,-0.58172464
03-04,2006.5,3.0,4.0,-5.9922323,-0.629578
03-05,2006.5,3.0,5.0,-6.2297707,-0.032456048
03-06,2006.5,3.0,6.0,-5.611204,-0.044135276
03-07,2006.5,3.0,7.0,-5.0000772,0.19832629
03-08,2006.5,3.0,8.0,-5.603137,0.23529765
03-09,2006.5,3.0,9.0,-6.2345605,0.16573365
03-10,2006.5,3.0,10.0,-5.650712,0.026108492
03-11,2006.5,3.0,11.0,-5.649159,-0.016794747
03-12,2006.5,3.0,12.0,-5.8193803,-0.35744128
03-13,2006.5,3.0,13.0,-5.3596563,-0.46301696
03-14,2006.5,3.0,14.0,-5.5214925,0.008872736
03-15,2006.5,3.0,15.0,-5.8192554,-0.23707168
03-16,2006.5,3.0,16.0,-5.917896,-0.32116836
03-17,2006.5,3.0,17.0,-5.881008,-0.42320868
03-18,2006.5,3.0,18.0,-5.7176614,-0.52364963
03-19,2006.5,3.0,19.0,-5.4405603,-0.6257562
03-20,2006.5,3.0,20.0,-5.121662,-0.53695136
03-21,2006.5,3.0,21.0,-5.476078,-0.6503638
03-22,2006.5,3.0,22.0,-5.292741,-0.56300324
03-23,2006.5,3.0,23.0,-5.162919,-0.48568204
03-24,2006.5,3.0,24.0,-5.0039325,-0.5165144
03-25,2006.5,3.0,25.0,-4.9104333,-0.17611931
03-26,2006.5,3.0,26.0,-5.1741548,-0.26750943
03-27,2006.5,3.0,27.0,-5.2666984,-0.6537325
03-28,2006.0,3.0,28.0,-5.140974,-0.5163286
03-29,2006.0,3.0,29.0,-5.478187,-0.7260535
03-30,2006.0,3.0,30.0,-5.4359417,-0.48250535
03-31,2006.0,3.0,31.0,-5.198301,-0.65804195
04-01,2006.0,4.0,1.0,-4.6156616,-1.5273471
04-02,2006.0,4.0,2.0,-4.8467526,-1.4730777
04-03,2006.0,4.0,3.0,-5.3348236,-1.4741158
04-04,2006.0,4.0,4.0,-5.7664785,-1.4109657
04-05,2006.0,4.0,5.0,-5.899744,-0.7970565
04-06,2006.0,4.0,6.0,-5.692439,-0.7410933
04-07,2006.0,4.0,7.0,-5.166306,-0.24690107
04-08,2006.0,4.0,8.0,-4.410427,-0.5069598
04-09,2006.0,4.0,9.0,-4.9324074,-1.1412429
04-10,2006.0,4.0,10.0,-5.2549963,-0.48441842
04-11,2006.0,4.0,11.0,-5.1444793,-0.42714667
04-12,2006.0,4.0,12.0,-5.216043,-0.6335387
04-13,2006.0,4.0,13.0,-5.349242,-1.2388061
04-14,2006.0,4.0,14.0,-4.8548746,-1.3556226
04-15,2006.0,4.0,15.0,-4.764704,-1.0701282
04-16,2006.0,4.0,16.0,-4.965035,-0.3028381
04-17,2006.0,4.0,17.0,-5.334278,-0.41963544
04-18,2006.0,4.0,18.0,-5.3337884,-0.70163816
04-19,2006.0,4.0,19.0,-5.22371,-0.4322339
04-20,2006.0,4.0,20.0,-4.9471383,-0.7996503
04-21,2006.0,4.0,21.0,-4.9755054,-0.58124995
04-22,2006.0,4.0,22.0,-4.9369535,-0.26407313
04-23,2006.0,4.0,23.0,-5.0271215,-0.8079102
04-24,2006.0,4.0,24.0,-4.4077115,-0.7619381
04-25,2006.0,4.0,25.0,-4.511237,-0.36019155
04-26,2006.0,4.0,26.0,-5.020436,-0.3842381
04-27,2006.0,4.0,27.0,-4.8422394,-0.7697991
04-28,2006.0,4.0,28.0,-5.033743,-0.87309265
04-29,2006.0,4.0,29.0,-5.438281,-0.44829765
04-30,2006.0,4.0,30.0,-5.4781837,-0.5377101
05-01,2006.0,5.0,1.0,-5.801536,-1.0493321
05-02,2006.0,5.0,2.0,-4.8613057,-0.77955556
05-03,2006.0,5.0,3.0,-5.1148906,0.0668507
05-04,2006.0,5.0,4.0,-4.9035234,0.1996662
05-05,2006.0,5.0,5.0,-4.82612,-0.055372033
05-06,2006.0,5.0,6.0,-4.909811,-0.6673787
05-07,2006.0,5.0,7.0,-4.6079187,-0.05284474
05-08,2006.0,5.0,8.0,-4.237845,-0.18668517
05-09,2006.0,5.0,9.0,-4.3211927,-0.2632533
05-10,2006.0,5.0,10.0,-4.4397316,0.22756222
05-11,2006.0,5.0,11.0,-4.3607397,0.3383556
05-12,2006.0,5.0,12.0,-3.8775766,0.009053775
05-13,2006.0,5.0,13.0,-3.8643444,0.5079049
05-14,2006.0,5.0,14.0,-3.6564364,0.18054064
05-15,2006.0,5.0,15.0,-3.9892812,-0.9458125
05-16,2006.0,5.0,16.0,-3.8603072,-0.42462167
05-17,2006.0,5.0,17.0,-3.881352,0.59681565
05-18,2006.0,5.0,18.0,-3.4121685,0.8156416
05-19,2006.0,5.0,19.0,-3.1292655,-0.1890336
05-20,2006.0,5.0,20.0,-3.4742017,0.13054259
05-21,2006.0,5.0,21.0,-4.1970115,0.263548
05-22,2006.0,5.0,22.0,-4.091198,-0.11239517
05-23,2006.0,5.0,23.0,-3.8355894,-0.17543484
05-24,2006.0,5.0,24.0,-4.097859,-0.14153999
05-25,2006.0,5.0,25.0,-4.1965823,-0.3268977
05-26,2006.0,5.0,26.0,-3.9471493,-0.091194615
05-27,2006.0,5.0,27.0,-3.9206958,0.49504712
05-28,2006.0,5.0,28.0,-3.9947186,0.35681328
05-29,2006.0,5.0,29.0,-3.7691753,0.47639933
05-30,2006.0,5.0,30.0,-3.65776,-0.20919767
05-31,2006.0,5.0,31.0,-3.7117996,-0.11366458
06-01,2006.0,6.0,1.0,-4.0100684,0.20547876
06-02,2006.0,6.0,2.0,-4.114457,0.67739224
06-03,2006.0,6.0,3.0,-3.8874767,0.4427865
06-04,2006.0,6.0,4.0,-4.4257846,0.31431395
06-05,2006.0,6.0,5.0,-4.4322653,0.41589722
06-06,2006.0,6.0,6.0,-4.778859,-0.07367923
06-07,2006.0,6.0,7.0,-4.4995365,0.022521947
06-08,2006.0,6.0,8.0,-4.2209,0.24904685
06-09,2006.0,6.0,9.0,-3.8255165,0.7105466
06-10,2006.0,6.0,10.0,-3.659429,0.19451958
06-11,2006.0,6.0,11.0,-3.9278793,0.07265204
06-12,2006.0,6.0,12.0,-4.1670494,0.026948178
06-13,2006.0,6.0,13.0,-3.751797,0.5870823
06-14,2006.0,6.0,14.0,-4.274291,0.20423661
06-15,2006.0,6.0,15.0,-3.9236073,-0.24794114
06-16,2006.0,6.0,16.0,-4.089963,-0.09461321
06-17,2006.0,6.0,17.0,-3.501366,-0.24719545
06-18,2006.0,6.0,18.0,-3.9709146,0.8043845
06-19,2006.0,6.0,19.0,-3.811729,0.7400924
06-20,2006.0,6.0,20.0,-3.650584,0.5409962
06-21,2006.0,6.0,21.0,-3.381206,0.1451351
06-22,2006.0,6.0,22.0,-3.0132797,-0.15614976
06-23,2006.0,6.0,23.0,-3.4935951,0.364063
06-24,2006.0,6.0,24.0,-3.920753,0.41362035
06-25,2006.0,6.0,25.0,-4.037285,0.58263004
06-26,2006.0,6.0,26.0,-3.3869557,-0.42627996
06-27,2006.0,6.0,27.0,-2.6720579,0.3585477
06-28,2006.0,6.0,28.0,-2.7424924,1.0223721
06-29,2006.0,6.0,29.0,-2.6710176,0.9450527
06-30,2006.0,6.0,30.0,-2.9380486,0.8128834
07-01,2006.0,7.0,1.0,-2.6634293,0.26081574
07-02,2006.0,7.0,2.0,-2.852814,0.26559058
07-03,2006.0,7.0,3.0,-3.089591,0.7244371
07-04,2006.0,7.0,4.0,-3.2285705,0.44987935
07-05,2006.0,7.0,5.0,-2.6757956,0.3131997
07-06,2006.0,7.0,6.0,-3.156898,-0.1797206
07-07,2006.0,7.0,7.0,-3.2589853,0.24929193
07-08,2006.0,7.0,8.0,-3.3920376,0.7676351
07-09,2006.0,7.0,9.0,-3.4008007,0.7995448
07-10,2006.0,7.0,10.0,-3.6625078,-0.12903954
07-11,2006.0,7.0,11.0,-3.3055704,-0.1476122
07-12,2006.0,7.0,12.0,-2.8757014,0.32818738
07-13,2006.0,7.0,13.0,-3.5038135,0.45767874
07-14,2006.0,7.0,14.0,-3.7722862,-0.17532931
07-15,2006.0,7.0,15.0,-3.7970371,0.1938155
07-16,2006.0,7.0,16.0,-3.2236385,0.9153956
07-17,2006.0,7.0,17.0,-3.320281,1.0870312
07-18,2006.0,7.0,18.0,-3.3399916,-0.32619134
07-19,2006.0,7.0,19.0,-3.4084074,0.6407019
07-20,2006.0,7.0,20.0,-3.5724628,1.5458628
07-21,2006.0,7.0,21.0,-3.2106164,0.5751725
07-22,2006.0,7.0,22.0,-2.840931,0.35954055
07-23,2006.0,7.0,23.0,-3.460661,0.91253865
07-24,2006.0,7.0,24.0,-3.6511517,0.70537424
07-25,2006.0,7.0,25.0,-3.8133976,0.42157745
07-26,2006.0,7.0,26.0,-3.972702,0.9323656
07-27,2006.0,7.0,27.0,-3.7829583,0.48652324
07-28,2006.0,7.0,28.0,-3.434585,0.72283113
07-29,2006.0,7.0,29.0,-3.5351057,0.5646031
07-30,2006.0,7.0,30.0,-4.310915,0.43776459
07-31,2006.0,7.0,31.0,-4.022551,0.9675759
08-01,2006.0,8.0,1.0,-3.835907,0.719284
08-02,2006.0,8.0,2.0,-3.9567769,0.42597413
08-03,2006.0,8.0,3.0,-3.6608593,1.1076427
08-04,2006.0,8.0,4.0,-3.5296826,0.8101706
08-05,2006.0,8.0,5.0,-3.0992708,0.6594561
08-06,2006.0,8.0,6.0,-2.8783002,0.81426877
08-07,2006.0,8.0,7.0,-3.1418767,1.1758109
08-08,2006.0,8.0,8.0,-3.0200243,1.1758069
08-09,2006.0,8.0,9.0,-3.143916,0.8217303
08-10,2006.0,8.0,10.0,-2.7140355,0.9519678
08-11,2006.0,8.0,11.0,-2.4266427,0.8644593
08-12,2006.0,8.0,12.0,-2.1008487,1.2361598
08-13,2006.0,8.0,13.0,-2.537386,0.9760083
08-14,2006.0,8.0,14.0,-2.880132,1.1057994
08-15,2006.0,8.0,15.0,-2.6680262,1.3499011
08-16,2006.0,8.0,16.0,-2.9882064,1.2352015
08-17,2006.0,8.0,17.0,-3.2942073,0.87070775
08-18,2006.0,8.0,18.0,-3.4744616,1.0541811
08-19,2006.0,8.0,19.0,-3.2341995,1.043092
08-20,2006.0,8.0,20.0,-3.3211505,1.460486
08-21,2006.0,8.0,21.0,-3.446789,1.064603
08-22,2006.0,8.0,22.0,-4.0975394,1.17225
08-23,2006.0,8.0,23.0,-4.0892825,1.0516996
08-24,2006.0,8.0,24.0,-4.409644,0.9819558
08-25,2006.0,8.0,25.0,-3.7184608,0.98917145
08-26,2006.0,8.0,26.0,-3.73572,1.3488958
08-27,2006.0,8.0,27.0,-3.322039,1.2386189
08-28,2006.0,8.0,28.0,-2.838219,0.65567446
08-29,2006.0,8.0,29.0,-2.9830644,1.0478902
08-30,2006.0,8.0,30.0,-3.2389333,1.2629023
08-31,2006.0,8.0,31.0,-3.4897819,1.1112521
09-01,2006.0,9.0,1.0,-3.8299751,1.0344081
09-02,2006.0,9.0,2.0,-4.2800536,0.876164
09-03,2006.0,9.0,3.0,-4.0037947,0.8330106
09-04,2006.0,9.0,4.0,-3.8099046,1.2992877
09-05,2006.0,9.0,5.0,-3.810044,1.7612312
09-06,2006.0,9.0,6.0,-3.9342606,1.5416877
09-07,2006.0,9.0,7.0,-3.9978957,0.7876921
09-08,2006.0,9.0,8.0,-3.6658187,0.7331962
09-09,2006.0,9.0,9.0,-3.689482,1.2342645
09-10,2006.0,9.0,10.0,-3.9245422,1.3763553
09-11,2006.0,9.0,11.0,-3.3004258,1.456041
09-12,2006.0,9.0,12.0,-3.5370722,1.3318353
09-13,2006.0,9.0,13.0,-4.150829,1.027823
09-14,2006.0,9.0,14.0,-4.562428,0.91109484
09-15,2006.0,9.0,15.0,-4.8526063,0.90473974
09-16,2006.0,9.0,16.0,-4.985267,1.2093368
09-17,2006.0,9.0,17.0,-4.374692,1.436008
09-18,2006.0,9.0,18.0,-3.9886565,1.4762394
09-19,2006.0,9.0,19.0,-3.8434067,0.7643735
09-20,2006.0,9.0,20.0,-3.7346325,1.071664
09-21,2006.0,9.0,21.0,-3.5629063,1.5429602
09-22,2006.0,9.0,22.0,-3.3720868,1.1726949
09-23,2006.0,9.0,23.0,-3.4715195,1.2289052
09-24,2006.0,9.0,24.0,-3.1263134,0.9018235
09-25,2006.0,9.0,25.0,-3.940832,1.4510849
09-26,2006.0,9.0,26.0,-3.9954,1.3693833
09-27,2006.0,9.0,27.0,-3.9338343,0.6486808
09-28,2006.0,9.0,28.0,-4.29291,0.35936162
09-29,2006.0,9.0,29.0,-4.672257,0.76331985
09-30,2006.0,9.0,30.0,-3.942779,1.0631124
10-01,2006.0,10.0,1.0,-4.178269,1.1789386
10-02,2006.0,10.0,2.0,-4.2694736,0.79821205
10-03,2006.0,10.0,3.0,-4.2014275,1.1029564
10-04,2006.0,10.0,4.0,-4.296216,1.184802
10-05,2006.0,10.0,5.0,-3.8004735,1.879677
10-06,2006.0,10.0,6.0,-3.4246953,1.330257
10-07,2006.0,10.0,7.0,-3.3425248,0.64486104
10-08,2006.0,10.0,8.0,-3.6863503,1.0531157
10-09,2006.0,10.0,9.0,-3.6687665,1.4033337
10-10,2006.0,10.0,10.0,-3.8616173,1.2534349
10-11,2006.0,10.0,11.0,-3.6257458,2.0357265
10-12,2006.0,10.0,12.0,-3.3182044,1.8458903
10-13,2006.0,10.0,13.0,-3.4341125,1.0828421
10-14,2006.0,10.0,14.0,-3.2028446,0.9726909
10-15,2006.0,10.0,15.0,-2.9214358,1.7655065
10-16,2006.0,10.0,16.0,-2.8088005,1.9669898
10-17,2006.0,10.0,17.0,-3.056983,1.2312613
10-18,2006.0,10.0,18.0,-3.4029403,1.0417954
10-19,2006.0,10.0,19.0,-3.5860865,1.420085
10-20,2006.0,10.0,20.0,-3.5585577,1.6182206
10-21,2006.0,10.0,21.0,-3.93121,1.2934804
10-22,2006.0,10.0,22.0,-3.5578856,0.79398745
10-23,2006.0,10.0,23.0,-3.5517185,1.1203365
10-24,2006.0,10.0,24.0,-3.0460455,1.5235132
10-25,2006.0,10.0,25.0,-2.6993217,1.9950398
10-26,2006.0,10.0,26.0,-2.6282337,1.569146
10-27,2006.0,10.0,27.0,-2.5273125,0.753602
10-28,2006.0,10.0,28.0,-2.8810935,1.0110743
10-29,2006.0,10.0,29.0,-3.7007647,1.1917928
10-30,2006.0,10.0,30.0,-3.9106832,1.079689
10-31,2006.0,10.0,31.0,-4.314961,0.6713395
11-01,2006.0,11.0,1.0,-4.702703,1.5740759
11-02,2006.0,11.0,2.0,-4.0936394,1.8446846
11-03,2006.0,11.0,3.0,-3.6275086,1.2073597
11-04,2006.0,11.0,4.0,-4.433236,0.78223294
11-05,2006.0,11.0,5.0,-4.0960855,1.2568785
11-06,2006.0,11.0,6.0,-4.2479553,1.1699859
11-07,2006.0,11.0,7.0,-4.013839,1.0060362
11-08,2006.0,11.0,8.0,-3.9746857,1.0241963
11-09,2006.0,11.0,9.0,-3.4707847,1.6772131
11-10,2006.0,11.0,10.0,-3.5811572,2.032559
11-11,2006.0,11.0,11.0,-4.1480474,1.3598878
11-12,2006.0,11.0,12.0,-3.44547,0.7358674
11-13,2006.0,11.0,13.0,-3.8366005,1.4956496
11-14,2006.0,11.0,14.0,-3.4638069,1.8169664
11-15,2006.0,11.0,15.0,-3.8300881,1.543285
11-16,2006.0,11.0,16.0,-4.1180477,1.1809239
11-17,2006.0,11.0,17.0,-3.556514,1.0207343
11-18,2006.0,11.0,18.0,-3.1423714,0.9333026
11-19,2006.0,11.0,19.0,-3.0422406,0.8065434
11-20,2006.0,11.0,20.0,-3.2187889,1.0162405
11-21,2006.0,11.0,21.0,-3.9104629,0.78096163
11-22,2006.0,11.0,22.0,-4.5624723,1.0609282
11-23,2006.0,11.0,23.0,-4.2652483,1.1613125
11-24,2006.0,11.0,24.0,-3.5789285,0.84647703
11-25,2006.0,11.0,25.0,-3.88449,1.3290085
11-26,2006.0,11.0,26.0,-4.2902126,1.0227022
11-27,2006.0,11.0,27.0,-4.161784,1.0866317
11-28,2006.0,11.0,28.0,-4.059184,0.75168204
11-29,2006.0,11.0,29.0,-4.24808,0.695128
11-30,2006.0,11.0,30.0,-3.9700096,0.88931376
12-01,2006.0,12.0,1.0,-3.5372832,0.20423864
12-02,2006.0,12.0,2.0,-3.2465649,0.2131327
12-03,2006.0,12.0,3.0,-3.4994078,0.46507922
12-04,2006.0,12.0,4.0,-3.2060697,0.42480716
12-05,2006.0,12.0,5.0,-3.528155,0.38323948
12-06,2006.0,12.0,6.0,-3.5814621,1.4236649
12-07,2006.0,12.0,7.0,-3.802233,1.8672533
12-08,2006.0,12.0,8.0,-3.4889767,1.2750317
12-09,2006.0,12.0,9.0,-3.9721434,0.51469016
12-10,2006.0,12.0,10.0,-4.3418136,0.053729523
12-11,2006.0,12.0,11.0,-4.6542416,0.11757725
12-12,2006.0,12.0,12.0,-5.2431264,0.1556903
12-13,2006.0,12.0,13.0,-4.9601817,0.3098815
12-14,2006.0,12.0,14.0,-4.6280437,0.75908405
12-15,2006.0,12.0,15.0,-4.7197804,0.047909755
12-16,2006.0,12.0,16.0,-4.361746,-0.27988485
12-17,2006.0,12.0,17.0,-5.262151,0.7004638
12-18,2006.0,12.0,18.0,-4.632224,0.48086253
12-19,2006.0,12.0,19.0,-4.7277575,0.17071702
12-20,2006.0,12.0,20.0,-4.2856135,0.22229607
12-21,2006.0,12.0,21.0,-4.2639527,-0.34175488
12-22,2006.0,12.0,22.0,-4.383987,-0.40609053
12-23,2006.0,12.0,23.0,-4.4660172,-0.22360373
12-24,2006.0,12.0,24.0,-4.7881103,0.27174476
12-25,2006.0,12.0,25.0,-4.9046745,-0.124295026
12-26,2006.0,12.0,26.0,-5.0865993,0.13099305
12-27,2006.0,12.0,27.0,-5.485617,-0.508801
12-28,2006.0,12.0,28.0,-5.970715,-0.3425373
12-29,2006.0,12.0,29.0,-5.525318,0.007907053
12-30,2006.0,12.0,30.0,-4.8768525,-0.25064448
12-31,2006.0,12.0,31.0,-4.786011,-0.33421418
